QUOTE_READTIME,SPY PRICE,EXPIRE_DATE,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,STRIKE,STRIKE_DISTANCE_PCT,STRIKE DISTANCE,INFLATION%,PRICECLOSE,ROI %,y,VIX PRICE,AVG SCORE,MED SCORE,SEN IND AVG NUM,SEN IND MED NUM
2022-01-21 10:30:00,442.74,1/21/2022,0.23,0.00187,0.00061,0.00149,-0.00527,5e-05,0.41567,7,0.01,471,0.064,28.26,0.5,0.03,200.0,5.0,27.75,-0.127784191,0.0,0,0
2022-01-21 10:30:00,442.74,1/21/2022,0.23,0.00131,0.0004,0.00074,-0.00547,0.00042,0.50509,5,0.01,478,0.08,35.26,0.5,0.01,0.0,2.0,27.75,-0.127784191,0.0,0,0
2022-01-21 10:30:00,442.74,1/21/2022,0.23,0.00178,0.00068,0.00181,-0.0051,0.00017,0.38997,498,0.01,469,0.059,26.26,0.5,0.05,400.0,5.0,27.75,-0.127784191,0.0,0,0
2022-01-21 10:30:00,442.74,1/21/2022,0.23,0.00235,0.00066,0.00163,-0.00508,0.00038,0.40274,180,0.01,470,0.062,27.26,0.5,0.04,300.0,5.0,27.75,-0.127784191,0.0,0,0
2022-01-21 10:30:00,442.74,1/21/2022,0.23,0.00255,0.00108,0.00138,-0.00512,-0.00037,0.31065,469,0.01,463,0.046,20.26,0.5,0.2,1900.0,5.0,27.75,-0.127784191,0.0,0,0
2022-01-21 10:30:00,442.74,1/21/2022,0.23,0.0019,0.00096,0.00207,-0.00458,6e-05,0.3237,218,0.01,464,0.048,21.26,0.5,0.15,1400.0,5.0,27.75,-0.127784191,0.0,0,0
2022-01-21 10:30:00,442.74,1/21/2022,0.23,0.00301,0.00118,0.00153,-0.00489,-0.00045,0.29673,690,0.01,462,0.043,19.26,0.5,0.28,2700.0000000000005,5.0,27.75,-0.127784191,0.0,0,0
2022-01-21 10:30:00,442.74,1/21/2022,0.23,0.00169,0.00083,0.00166,-0.00461,0.00047,0.35079,100,0.01,466,0.053,23.26,0.5,0.08,700.0,5.0,27.75,-0.127784191,0.0,0,0
2022-01-21 10:30:00,442.74,1/21/2022,0.23,0.00237,0.00078,0.0019,-0.00501,0.0003,0.36402,184,0.01,467,0.055,24.26,0.5,0.07,600.0000000000001,5.0,27.75,-0.127784191,0.0,0,0
2022-01-21 10:30:00,442.74,1/21/2022,0.23,0.00204,0.0008,0.00104,-0.00489,-0.00039,0.37667,147,0.01,468,0.057,25.26,0.5,0.06,500.0,5.0,27.75,-0.127784191,0.0,0,0
2022-01-21 10:30:00,442.74,1/21/2022,0.23,0.00199,0.0009,0.00144,-0.00486,0.0003,0.33751,331,0.01,465,0.05,22.26,0.5,0.12,1100.0,5.0,27.75,-0.127784191,0.0,0,0
2022-01-21 11:00:00,446.06,1/21/2022,0.21,0.00192,0.0007,0.00123,-0.00542,0.00045,0.38658,16,0.01,472,0.058,25.94,0.5,0.03,200.0,5.0,26.83,-0.127784191,0.0,0,0
2022-01-21 11:00:00,446.06,1/21/2022,0.21,0.00195,0.00051,0.00116,-0.00479,2e-05,0.46395,5,0.01,478,0.072,31.94,0.5,0.01,0.0,2.0,26.83,-0.127784191,0.0,0,0
2022-01-21 11:00:00,446.06,1/21/2022,0.21,0.00128,0.00053,0.0012,-0.00495,0.00027,0.45145,0,0.01,477,0.069,30.94,0.5,0.02,100.0,5.0,26.83,-0.127784191,0.0,0,0
2022-01-21 11:00:00,446.06,1/21/2022,0.21,0.00131,0.00061,0.00084,-0.00476,0.00019,0.43833,7,0.01,476,0.067,29.94,0.5,0.02,100.0,5.0,26.83,-0.127784191,0.0,0,0
2022-01-21 11:00:00,446.06,1/21/2022,0.21,0.00167,0.0006,0.00109,-0.00474,-0.00029,0.42592,17,0.01,475,0.065,28.94,0.5,0.02,100.0,5.0,26.83,-0.127784191,0.0,0,0
2022-01-21 11:00:00,446.06,1/21/2022,0.21,0.00222,0.00062,0.00096,-0.0048,-2e-05,0.41346,2,0.01,474,0.063,27.94,0.5,0.02,100.0,5.0,26.83,-0.127784191,0.0,0,0
2022-01-21 11:00:00,446.06,1/21/2022,0.21,0.00164,0.00069,0.00097,-0.00543,-0.00033,0.40028,7,0.01,473,0.06,26.94,0.5,0.02,100.0,5.0,26.83,-0.127784191,0.0,0,0
2022-01-21 11:00:00,446.06,1/21/2022,0.21,0.0017,0.00072,0.00124,-0.00532,0.00031,0.37381,110,0.01,471,0.056,24.94,0.5,0.03,200.0,5.0,26.83,-0.127784191,0.0,0,0
2022-01-21 11:00:00,446.06,1/21/2022,0.21,0.00176,0.00051,0.00153,-0.00466,0.0002,0.47713,1,0.01,479,0.074,32.94,0.5,0.01,0.0,2.0,26.83,-0.127784191,0.0,0,0
2022-01-21 11:00:00,446.06,1/21/2022,0.21,0.00194,0.00091,0.00188,-0.00519,0.00047,0.34742,504,0.01,469,0.051,22.94,0.5,0.05,400.0,5.0,26.83,-0.127784191,0.0,0,0
2022-01-21 11:00:00,446.06,1/21/2022,0.21,0.00668,0.00307,0.0044,-0.01476,-0.00036,0.28391,988,0.02,462,0.036,15.94,0.5,0.28,1300.0000000000002,5.0,26.83,-0.127784191,0.0,0,0
2022-01-21 11:00:00,446.06,1/21/2022,0.21,0.00276,0.00143,0.00196,-0.0052,0.00022,0.26551,849,0.01,463,0.038,16.94,0.5,0.2,1900.0,5.0,26.83,-0.127784191,0.0,0,0
2022-01-21 11:00:00,446.06,1/21/2022,0.21,0.00266,0.0013,0.00227,-0.00542,0.00015,0.27979,254,0.01,464,0.04,17.94,0.5,0.15,1400.0,5.0,26.83,-0.127784191,0.0,0,0
2022-01-21 11:00:00,446.06,1/21/2022,0.21,0.00171,0.00082,0.00201,-0.00495,-0.00016,0.36099,990,0.01,470,0.054,23.94,0.5,0.04,300.0,5.0,26.83,-0.127784191,0.0,0,0
2022-01-21 11:00:00,446.06,1/21/2022,0.21,0.00259,0.00112,0.00187,-0.00469,-0.00023,0.3069,105,0.01,466,0.045,19.94,0.5,0.08,700.0,5.0,26.83,-0.127784191,0.0,0,0
2022-01-21 11:00:00,446.06,1/21/2022,0.21,0.00274,0.00102,0.0016,-0.00535,-0.0003,0.32057,191,0.01,467,0.047,20.94,0.5,0.07,600.0000000000001,5.0,26.83,-0.127784191,0.0,0,0
2022-01-21 11:00:00,446.06,1/21/2022,0.21,0.00254,0.0009,0.00123,-0.0051,0.00048,0.33446,155,0.01,468,0.049,21.94,0.5,0.06,500.0,5.0,26.83,-0.127784191,0.0,0,0
2022-01-21 11:00:00,446.06,1/21/2022,0.21,0.0027,0.00122,0.00195,-0.00484,0.00041,0.29325,416,0.01,465,0.042,18.94,0.5,0.12,1100.0,5.0,26.83,-0.127784191,0.0,0,0
2022-01-21 11:30:00,447.48,1/21/2022,0.19,0.00254,0.00082,0.00129,-0.00546,0.00031,0.35837,111,0.01,471,0.053,23.52,0.5,0.03,200.0,5.0,25.81,-0.127784191,0.0,0,0
2022-01-21 11:30:00,447.48,1/21/2022,0.19,0.00153,0.00051,0.00091,-0.0049,-0.00019,0.45006,5,0.01,478,0.068,30.52,0.5,0.01,0.0,2.0,25.81,-0.127784191,0.0,0,0
2022-01-21 11:30:00,447.48,1/21/2022,0.19,0.0019,0.00053,0.00174,-0.00491,-0.00045,0.43759,0,0.01,477,0.066,29.52,0.5,0.02,100.0,5.0,25.81,-0.127784191,0.0,0,0
2022-01-21 11:30:00,447.48,1/21/2022,0.19,0.00142,0.00064,0.00102,-0.00499,-0.0002,0.42412,7,0.01,476,0.064,28.52,0.5,0.02,100.0,5.0,25.81,-0.127784191,0.0,0,0
2022-01-21 11:30:00,447.48,1/21/2022,0.19,0.00231,0.00066,0.00102,-0.00534,0.00028,0.41161,17,0.01,475,0.061,27.52,0.5,0.02,100.0,5.0,25.81,-0.127784191,0.0,0,0
2022-01-21 11:30:00,447.48,1/21/2022,0.19,0.00193,0.00069,0.00103,-0.0054,0.0,0.39841,2,0.01,474,0.059,26.52,0.5,0.02,100.0,5.0,25.81,-0.127784191,0.0,0,0
2022-01-21 11:30:00,447.48,1/21/2022,0.19,0.00179,0.00077,0.00176,-0.00475,-5e-05,0.38464,7,0.01,473,0.057,25.52,0.5,0.02,100.0,5.0,25.81,-0.127784191,0.0,0,0
2022-01-21 11:30:00,447.48,1/21/2022,0.19,0.00256,0.00073,0.00107,-0.00463,0.00026,0.37195,16,0.01,472,0.055,24.52,0.5,0.03,200.0,5.0,25.81,-0.127784191,0.0,0,0
2022-01-21 11:30:00,447.48,1/21/2022,0.19,0.0019,0.00052,0.00126,-0.00522,0.00023,0.46272,1,0.01,479,0.07,31.52,0.5,0.01,0.0,2.0,25.81,-0.127784191,0.0,0,0
2022-01-21 11:30:00,447.48,1/21/2022,0.19,0.00194,0.00091,0.00199,-0.00518,-0.00013,0.34534,1064,0.01,470,0.05,22.52,0.5,0.04,300.0,5.0,25.81,-0.127784191,0.0,0,0
2022-01-21 11:30:00,447.48,1/21/2022,0.19,0.00201,0.00106,0.00205,-0.00493,0.00037,0.31814,355,0.01,468,0.046,20.52,0.5,0.06,500.0,5.0,25.81,-0.127784191,0.0,0,0
2022-01-21 11:30:00,447.48,1/21/2022,0.19,0.00295,0.00116,0.00141,-0.00493,0.0004,0.30414,193,0.01,467,0.044,19.52,0.5,0.07,600.0000000000001,5.0,25.81,-0.127784191,0.0,0,0
2022-01-21 11:30:00,447.48,1/21/2022,0.19,0.00222,0.00121,0.0016,-0.00517,-0.00024,0.29034,125,0.01,466,0.041,18.52,0.5,0.08,700.0,5.0,25.81,-0.127784191,0.0,0,0
2022-01-21 11:30:00,447.48,1/21/2022,0.19,0.00227,0.00135,0.002,-0.0047,0.00026,0.27695,429,0.01,465,0.039,17.52,0.5,0.12,1100.0,5.0,25.81,-0.127784191,0.0,0,0
2022-01-21 11:30:00,447.48,1/21/2022,0.19,0.00295,0.00144,0.00196,-0.00527,-4e-05,0.26272,1265,0.01,464,0.037,16.52,0.5,0.15,1400.0,5.0,25.81,-0.127784191,0.0,0,0
2022-01-21 11:30:00,447.48,1/21/2022,0.19,0.00275,0.00164,0.00157,-0.00493,0.0004,0.24834,960,0.01,463,0.035,15.52,0.5,0.2,1900.0,5.0,25.81,-0.127784191,0.0,0,0
2022-01-21 11:30:00,447.48,1/21/2022,0.19,0.00757,0.00353,0.0051,-0.01528,0.0002,0.26395,1074,0.02,462,0.032,14.52,0.5,0.28,1300.0000000000002,5.0,25.81,-0.127784191,0.0,0,0
2022-01-21 11:30:00,447.48,1/21/2022,0.19,0.0025,0.00092,0.0013,-0.00547,0.00042,0.33142,516,0.01,469,0.048,21.52,0.5,0.05,400.0,5.0,25.81,-0.127784191,0.0,0,0
2022-01-21 12:00:00,444.5,1/21/2022,0.17,0.00181,0.00061,0.0012,-0.0051,-8e-05,0.43176,7,0.01,473,0.064,28.5,0.5,0.02,100.0,5.0,26.56,-0.127784191,0.0,0,0
2022-01-21 12:00:00,444.5,1/21/2022,0.17,0.00162,0.00054,0.00087,-0.00496,-0.00041,0.44439,2,0.01,474,0.066,29.5,0.5,0.02,100.0,5.0,26.56,-0.127784191,0.0,0,0
2022-01-21 12:00:00,444.5,1/21/2022,0.17,0.00131,0.00058,0.00162,-0.00498,0.00032,0.45772,21,0.01,475,0.069,30.5,0.5,0.02,100.0,5.0,26.56,-0.127784191,0.0,0,0
2022-01-21 12:00:00,444.5,1/21/2022,0.17,0.00172,0.00046,0.00124,-0.00464,0.00048,0.50971,1,0.01,479,0.078,34.5,0.5,0.01,0.0,2.0,26.56,-0.127784191,0.0,0,0
2022-01-21 12:00:00,444.5,1/21/2022,0.17,0.00211,0.0005,0.00126,-0.00494,-0.00041,0.48421,10,0.01,477,0.073,32.5,0.5,0.02,100.0,5.0,26.56,-0.127784191,0.0,0,0
2022-01-21 12:00:00,444.5,1/21/2022,0.17,0.00158,0.00044,0.00108,-0.00543,-8e-05,0.49721,5,0.01,478,0.075,33.5,0.5,0.01,0.0,2.0,26.56,-0.127784191,0.0,0,0
2022-01-21 12:00:00,444.5,1/21/2022,0.17,0.00226,0.00061,0.00098,-0.00533,0.00047,0.41824,16,0.01,472,0.062,27.5,0.5,0.03,200.0,5.0,26.56,-0.127784191,0.0,0,0
2022-01-21 12:00:00,444.5,1/21/2022,0.17,0.00171,0.00052,0.00094,-0.00502,0.00019,0.47115,62,0.01,476,0.071,31.5,0.5,0.02,100.0,5.0,26.56,-0.127784191,0.0,0,0
2022-01-21 12:00:00,444.5,1/21/2022,0.17,0.00194,0.00072,0.0016,-0.00453,0.0001,0.40494,111,0.01,471,0.06,26.5,0.5,0.03,200.0,5.0,26.56,-0.127784191,0.0,0,0
2022-01-21 12:00:00,444.5,1/21/2022,0.17,0.00174,0.00076,0.00165,-0.00456,-1e-05,0.39143,1070,0.01,470,0.057,25.5,0.5,0.04,300.0,5.0,26.56,-0.127784191,0.0,0,0
2022-01-21 12:00:00,444.5,1/21/2022,0.17,0.00235,0.00081,0.0019,-0.00527,0.0002,0.37791,528,0.01,469,0.055,24.5,0.5,0.05,400.0,5.0,26.56,-0.127784191,0.0,0,0
2022-01-21 12:00:00,444.5,1/21/2022,0.17,0.00175,0.00082,0.00147,-0.00523,0.00029,0.36448,369,0.01,468,0.053,23.5,0.5,0.06,500.0,5.0,26.56,-0.127784191,0.0,0,0
2022-01-21 12:00:00,444.5,1/21/2022,0.17,0.00212,0.00095,0.00202,-0.00542,-0.0002,0.35027,199,0.01,467,0.051,22.5,0.5,0.07,600.0000000000001,5.0,26.56,-0.127784191,0.0,0,0
2022-01-21 12:00:00,444.5,1/21/2022,0.17,0.00249,0.00102,0.00127,-0.00507,0.00012,0.33695,127,0.01,466,0.048,21.5,0.5,0.08,700.0,5.0,26.56,-0.127784191,0.0,0,0
2022-01-21 12:00:00,444.5,1/21/2022,0.17,0.00259,0.00101,0.00216,-0.0045,-5e-05,0.32304,462,0.01,465,0.046,20.5,0.5,0.12,1100.0,5.0,26.56,-0.127784191,0.0,0,0
2022-01-21 12:00:00,444.5,1/21/2022,0.17,0.0026,0.00112,0.00218,-0.00521,0.00038,0.30921,1267,0.01,464,0.044,19.5,0.5,0.15,1400.0,5.0,26.56,-0.127784191,0.0,0,0
2022-01-21 12:00:00,444.5,1/21/2022,0.17,0.00287,0.00121,0.00132,-0.0054,-0.00031,0.29495,1020,0.01,463,0.042,18.5,0.5,0.2,1900.0,5.0,26.56,-0.127784191,0.0,0,0
2022-01-21 12:00:00,444.5,1/21/2022,0.17,0.0065,0.00269,0.0038,-0.01538,-0.0004,0.31524,1165,0.01,462,0.039,17.5,0.5,0.28,2700.0000000000005,5.0,26.56,-0.127784191,0.0,0,0
2022-01-21 12:30:00,443.57,1/21/2022,0.15,0.00167,0.00047,0.00092,-0.00492,-0.00026,0.51663,5,0.01,478,0.078,34.43,0.5,0.01,0.0,2.0,26.77,-0.127784191,0.0,0,0
2022-01-21 12:30:00,443.57,1/21/2022,0.15,0.00128,0.00049,0.00145,-0.00544,0.00012,0.50297,10,0.01,477,0.075,33.43,0.5,0.02,100.0,5.0,26.77,-0.127784191,0.0,0,0
2022-01-21 12:30:00,443.57,1/21/2022,0.15,0.00126,0.00049,0.00134,-0.00461,-0.00011,0.48994,62,0.01,476,0.073,32.43,0.5,0.02,100.0,5.0,26.77,-0.127784191,0.0,0,0
2022-01-21 12:30:00,443.57,1/21/2022,0.15,0.00147,0.0005,0.00118,-0.0049,0.00038,0.47683,22,0.01,475,0.071,31.43,0.5,0.02,100.0,5.0,26.77,-0.127784191,0.0,0,0
2022-01-21 12:30:00,443.57,1/21/2022,0.15,0.00124,0.00056,0.00145,-0.00535,-2e-05,0.46347,3,0.01,474,0.069,30.43,0.5,0.02,100.0,5.0,26.77,-0.127784191,0.0,0,0
2022-01-21 12:30:00,443.57,1/21/2022,0.15,0.00224,0.00058,0.00088,-0.00472,0.00044,0.45056,9,0.01,473,0.066,29.43,0.5,0.02,100.0,5.0,26.77,-0.127784191,0.0,0,0
2022-01-21 12:30:00,443.57,1/21/2022,0.15,0.00154,0.0006,0.00113,-0.00482,0.00017,0.43623,21,0.01,472,0.064,28.43,0.5,0.03,200.0,5.0,26.77,-0.127784191,0.0,0,0
2022-01-21 12:30:00,443.57,1/21/2022,0.15,0.0017,0.00066,0.00103,-0.00503,0.00013,0.42346,111,0.01,471,0.062,27.43,0.5,0.03,200.0,5.0,26.77,-0.127784191,0.0,0,0
2022-01-21 12:30:00,443.57,1/21/2022,0.15,0.00144,0.00041,0.00094,-0.00476,0.00011,0.52896,1,0.01,479,0.08,35.43,0.5,0.01,0.0,2.0,26.77,-0.127784191,0.0,0,0
2022-01-21 12:30:00,443.57,1/21/2022,0.15,0.00243,0.00078,0.00183,-0.00472,-0.00037,0.39591,530,0.01,469,0.057,25.43,0.5,0.05,400.0,5.0,26.77,-0.127784191,0.0,0,0
2022-01-21 12:30:00,443.57,1/21/2022,0.15,0.00242,0.00121,0.00225,-0.00467,0.00042,0.29882,1514,0.01,462,0.042,18.43,0.5,0.28,2700.0000000000005,5.0,26.77,-0.127784191,0.0,0,0
2022-01-21 12:30:00,443.57,1/21/2022,0.15,0.00261,0.00112,0.00214,-0.00494,0.00026,0.31248,1025,0.01,463,0.044,19.43,0.5,0.2,1900.0,5.0,26.77,-0.127784191,0.0,0,0
2022-01-21 12:30:00,443.57,1/21/2022,0.15,0.00254,0.00109,0.00157,-0.00485,0.00026,0.32638,1271,0.01,464,0.046,20.43,0.5,0.15,1400.0,5.0,26.77,-0.127784191,0.0,0,0
2022-01-21 12:30:00,443.57,1/21/2022,0.15,0.00159,0.00073,0.00165,-0.00473,0.00046,0.40967,1079,0.01,470,0.06,26.43,0.5,0.04,300.0,5.0,26.77,-0.127784191,0.0,0,0
2022-01-21 12:30:00,443.57,1/21/2022,0.15,0.00232,0.00088,0.00124,-0.00464,5e-05,0.35437,203,0.01,466,0.051,22.43,0.5,0.08,700.0,5.0,26.77,-0.127784191,0.0,0,0
2022-01-21 12:30:00,443.57,1/21/2022,0.15,0.00263,0.00088,0.0014,-0.00454,-6e-05,0.36827,199,0.01,467,0.053,23.43,0.5,0.07,600.0000000000001,5.0,26.77,-0.127784191,0.0,0,0
2022-01-21 12:30:00,443.57,1/21/2022,0.15,0.00241,0.00082,0.00111,-0.00519,-0.00032,0.38185,444,0.01,468,0.055,24.43,0.5,0.06,500.0,5.0,26.77,-0.127784191,0.0,0,0
2022-01-21 12:30:00,443.57,1/21/2022,0.15,0.00265,0.00095,0.00191,-0.005,0.00021,0.34102,468,0.01,465,0.048,21.43,0.5,0.12,1100.0,5.0,26.77,-0.127784191,0.0,0,0
2022-01-21 13:00:00,442.82,1/21/2022,0.12,0.00176,0.00062,0.00117,-0.00466,-0.00044,0.43882,112,0.01,471,0.064,28.18,0.5,0.03,200.0,5.0,26.88,-0.127784191,0.0,0,0
2022-01-21 13:00:00,442.82,1/21/2022,0.12,0.00202,0.00039,0.00148,-0.0051,-0.00015,0.53325,5,0.01,478,0.079,35.18,0.5,0.01,0.0,2.0,26.88,-0.127784191,0.0,0,0
2022-01-21 13:00:00,442.82,1/21/2022,0.12,0.00194,0.00043,0.00084,-0.00468,-0.00018,0.52011,10,0.01,477,0.077,34.18,0.5,0.02,100.0,5.0,26.88,-0.127784191,0.0,0,0
2022-01-21 13:00:00,442.82,1/21/2022,0.12,0.00139,0.00047,0.00073,-0.00517,0.00013,0.50701,67,0.01,476,0.075,33.18,0.5,0.02,100.0,5.0,26.88,-0.127784191,0.0,0,0
2022-01-21 13:00:00,442.82,1/21/2022,0.12,0.00129,0.00049,0.00073,-0.00531,0.00031,0.49321,38,0.01,475,0.073,32.18,0.5,0.02,100.0,5.0,26.88,-0.127784191,0.0,0,0
2022-01-21 13:00:00,442.82,1/21/2022,0.12,0.00151,0.00053,0.0009,-0.00531,0.00027,0.47931,6,0.01,474,0.07,31.18,0.5,0.02,100.0,5.0,26.88,-0.127784191,0.0,0,0
2022-01-21 13:00:00,442.82,1/21/2022,0.12,0.00214,0.00054,0.00134,-0.00463,-1e-05,0.46627,9,0.01,473,0.068,30.18,0.5,0.02,100.0,5.0,26.88,-0.127784191,0.0,0,0
2022-01-21 13:00:00,442.82,1/21/2022,0.12,0.0021,0.00061,0.00127,-0.00549,-0.00031,0.45226,21,0.01,472,0.066,29.18,0.5,0.03,200.0,5.0,26.88,-0.127784191,0.0,0,0
2022-01-21 13:00:00,442.82,1/21/2022,0.12,0.00108,0.00038,0.0011,-0.0051,0.00027,0.54606,4,0.01,479,0.082,36.18,0.5,0.01,0.0,2.0,26.88,-0.127784191,0.0,0,0
2022-01-21 13:00:00,442.82,1/21/2022,0.12,0.00182,0.00066,0.00113,-0.00464,-0.00017,0.42497,1090,0.01,470,0.061,27.18,0.5,0.04,300.0,5.0,26.88,-0.127784191,0.0,0,0
2022-01-21 13:00:00,442.82,1/21/2022,0.12,0.00162,0.00075,0.00108,-0.0055,-3e-05,0.39762,569,0.01,468,0.057,25.18,0.5,0.06,500.0,5.0,26.88,-0.127784191,0.0,0,0
2022-01-21 13:00:00,442.82,1/21/2022,0.12,0.00181,0.00078,0.00188,-0.00481,-0.0001,0.38403,224,0.01,467,0.055,24.18,0.5,0.07,600.0000000000001,5.0,26.88,-0.127784191,0.0,0,0
2022-01-21 13:00:00,442.82,1/21/2022,0.12,0.00241,0.00083,0.0011,-0.0046,-0.00024,0.36971,399,0.01,466,0.052,23.18,0.5,0.08,700.0,5.0,26.88,-0.127784191,0.0,0,0
2022-01-21 13:00:00,442.82,1/21/2022,0.12,0.00261,0.00092,0.00134,-0.00532,-0.00039,0.35605,477,0.01,465,0.05,22.18,0.5,0.12,1100.0,5.0,26.88,-0.127784191,0.0,0,0
2022-01-21 13:00:00,442.82,1/21/2022,0.12,0.00227,0.00099,0.00201,-0.00454,-3e-05,0.34142,1286,0.01,464,0.048,21.18,0.5,0.15,1400.0,5.0,26.88,-0.127784191,0.0,0,0
2022-01-21 13:00:00,442.82,1/21/2022,0.12,0.00251,0.00109,0.00204,-0.00523,-0.00039,0.3271,1084,0.01,463,0.046,20.18,0.5,0.2,1900.0,5.0,26.88,-0.127784191,0.0,0,0
2022-01-21 13:00:00,442.82,1/21/2022,0.12,0.00204,0.00116,0.00165,-0.0048,0.00013,0.31316,1574,0.01,462,0.043,19.18,0.5,0.28,2700.0000000000005,5.0,26.88,-0.127784191,0.0,0,0
2022-01-21 13:00:00,442.82,1/21/2022,0.12,0.00185,0.00066,0.00133,-0.00473,-0.0002,0.41141,532,0.01,469,0.059,26.18,0.5,0.05,400.0,5.0,26.88,-0.127784191,0.0,0,0
2022-01-21 13:30:00,441.99,1/21/2022,0.1,0.00197,0.00054,0.00098,-0.00501,0.00037,0.47014,22,0.01,472,0.068,30.01,0.5,0.03,200.0,5.0,27.37,-0.127784191,0.0,0,0
2022-01-21 13:30:00,441.99,1/21/2022,0.1,0.00189,0.00045,0.00136,-0.0052,0.00029,0.5515,5,0.01,478,0.081,36.01,0.5,0.01,0.0,2.0,27.37,-0.127784191,0.0,0,0
2022-01-21 13:30:00,441.99,1/21/2022,0.1,0.00199,0.00041,0.00091,-0.00513,-0.00033,0.53861,10,0.01,477,0.079,35.01,0.5,0.02,100.0,5.0,27.37,-0.127784191,0.0,0,0
2022-01-21 13:30:00,441.99,1/21/2022,0.1,0.00141,0.00042,0.00111,-0.0053,-0.0001,0.52484,67,0.01,476,0.077,34.01,0.5,0.02,100.0,5.0,27.37,-0.127784191,0.0,0,0
2022-01-21 13:30:00,441.99,1/21/2022,0.1,0.00114,0.00045,0.00064,-0.00506,0.00048,0.51169,63,0.01,475,0.075,33.01,0.5,0.02,100.0,5.0,27.37,-0.127784191,0.0,0,0
2022-01-21 13:30:00,441.99,1/21/2022,0.1,0.00164,0.00054,0.00095,-0.00506,-0.00011,0.49794,6,0.01,474,0.072,32.01,0.5,0.02,100.0,5.0,27.37,-0.127784191,0.0,0,0
2022-01-21 13:30:00,441.99,1/21/2022,0.1,0.00127,0.00052,0.00155,-0.00516,1e-05,0.48466,10,0.01,473,0.07,31.01,0.5,0.02,100.0,5.0,27.37,-0.127784191,0.0,0,0
2022-01-21 13:30:00,441.99,1/21/2022,0.1,0.00161,0.00059,0.00151,-0.00498,0.00042,0.45721,112,0.01,471,0.066,29.01,0.5,0.03,200.0,5.0,27.37,-0.127784191,0.0,0,0
2022-01-21 13:30:00,441.99,1/21/2022,0.1,0.00123,0.00043,0.00056,-0.00535,0.00027,0.56492,4,0.01,479,0.084,37.01,0.5,0.01,0.0,2.0,27.37,-0.127784191,0.0,0,0
2022-01-21 13:30:00,441.99,1/21/2022,0.1,0.00184,0.00064,0.00169,-0.00488,0.00047,0.42891,536,0.01,469,0.061,27.01,0.5,0.05,400.0,5.0,27.37,-0.127784191,0.0,0,0
2022-01-21 13:30:00,441.99,1/21/2022,0.1,0.00282,0.00108,0.0016,-0.005,-9e-05,0.3296,1579,0.01,462,0.045,20.01,0.5,0.28,2700.0000000000005,5.0,27.37,-0.127784191,0.0,0,0
2022-01-21 13:30:00,441.99,1/21/2022,0.1,0.00218,0.00103,0.00122,-0.00549,0.00026,0.34444,1527,0.01,463,0.048,21.01,0.5,0.2,1900.0,5.0,27.37,-0.127784191,0.0,0,0
2022-01-21 13:30:00,441.99,1/21/2022,0.1,0.00227,0.00098,0.00147,-0.00474,-0.00021,0.35793,1396,0.01,464,0.05,22.01,0.5,0.15,1400.0,5.0,27.37,-0.127784191,0.0,0,0
2022-01-21 13:30:00,441.99,1/21/2022,0.1,0.00179,0.00065,0.00101,-0.00524,0.00052,0.44284,1120,0.01,470,0.063,28.01,0.5,0.04,300.0,5.0,27.37,-0.127784191,0.0,0,0
2022-01-21 13:30:00,441.99,1/21/2022,0.1,0.0023,0.00079,0.0012,-0.00471,0.00027,0.38649,460,0.01,466,0.054,24.01,0.5,0.08,700.0,5.0,27.37,-0.127784191,0.0,0,0
2022-01-21 13:30:00,441.99,1/21/2022,0.1,0.00179,0.00078,0.00161,-0.00544,0.00016,0.40101,270,0.01,467,0.057,25.01,0.5,0.07,600.0000000000001,5.0,27.37,-0.127784191,0.0,0,0
2022-01-21 13:30:00,441.99,1/21/2022,0.1,0.00227,0.00073,0.0017,-0.00467,0.00034,0.41468,597,0.01,468,0.059,26.01,0.5,0.06,500.0,5.0,27.37,-0.127784191,0.0,0,0
2022-01-21 13:30:00,441.99,1/21/2022,0.1,0.00237,0.00089,0.00166,-0.00509,0.00025,0.37236,521,0.01,465,0.052,23.01,0.5,0.12,1100.0,5.0,27.37,-0.127784191,0.0,0,0
2022-01-21 14:00:00,442.18,1/21/2022,0.08,0.00176,0.00058,0.00145,-0.00521,-0.00025,0.47346,37,0.01,472,0.067,29.82,0.5,0.03,200.0,5.0,27.81,-0.127784191,0.0,0,0
2022-01-21 14:00:00,442.18,1/21/2022,0.08,0.00186,0.00041,0.00124,-0.0054,0.00034,0.55654,9,0.01,478,0.081,35.82,0.5,0.01,0.0,2.0,27.81,-0.127784191,0.0,0,0
2022-01-21 14:00:00,442.18,1/21/2022,0.08,0.00125,0.00041,0.00108,-0.00523,0.00036,0.54275,10,0.01,477,0.079,34.82,0.5,0.02,100.0,5.0,27.81,-0.127784191,0.0,0,0
2022-01-21 14:00:00,442.18,1/21/2022,0.08,0.00187,0.00047,0.00095,-0.00518,-0.00038,0.52916,67,0.01,476,0.076,33.82,0.5,0.02,100.0,5.0,27.81,-0.127784191,0.0,0,0
2022-01-21 14:00:00,442.18,1/21/2022,0.08,0.00179,0.00053,0.00134,-0.00526,0.0005,0.51537,64,0.01,475,0.074,32.82,0.5,0.02,100.0,5.0,27.81,-0.127784191,0.0,0,0
